* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:19:46 PM PDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180725_NS_moteLH08.eds
* Experiment Name = 20180725_NS_moteLH08
* Experiment Run End Time = 2018-07-25 10:13:03 AM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
48	D12	false	26-13A-T2	D	UNKNOWN	FAM	NFQ-MGB	26.210	26.014	0.277								false	0.010	true	3	25	Amp		0.531	Y	N	N	N
49	E1	false	25-10B-T2	Ssid	UNKNOWN	SYBR	None	21.869	22.038	0.238								false	0.010	true	3	21	Amp		0.518	Y	N	N	N
50	E2	false	25-10B-T2	Ssid	UNKNOWN	SYBR	None	22.206	22.038	0.238								false	0.010	true	3	21	Amp		0.599	Y	N	N	N
51	E3	false	25-10B-T2	C	UNKNOWN	ABY	NFQ-MGB	33.243	33.293	0.071								false	0.010	true	3	32	Amp		0.855	N	N	N	N
51	E3	false	25-10B-T2	D	UNKNOWN	FAM	NFQ-MGB	28.529	28.519	0.013								false	0.010	true	3	27	Amp		0.658	Y	N	N	N
52	E4	false	25-10B-T2	C	UNKNOWN	ABY	NFQ-MGB	33.344	33.293	0.071								false	0.010	true	3	32	Amp		0.836	N	N	N	N
52	E4	false	25-10B-T2	D	UNKNOWN	FAM	NFQ-MGB	28.510	28.519	0.013								false	0.010	true	3	27	Amp		0.616	Y	N	N	N
53	E5	false	21-04A-T2	Ssid	UNKNOWN	SYBR	None	20.459	20.558	0.141								false	0.010	true	3	19	Amp		0.465	Y	N	N	N
54	E6	false	21-04A-T2	Ssid	UNKNOWN	SYBR	None	20.658	20.558	0.141								false	0.010	true	3	19	Amp		0.528	Y	N	N	N
55	E7	false	21-04A-T2	C	UNKNOWN	ABY	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
55	E7	false	21-04A-T2	D	UNKNOWN	FAM	NFQ-MGB	26.387	26.423	0.051								false	0.010	true	3	25	Amp		0.454	Y	N	N	N
56	E8	false	21-04A-T2	C	UNKNOWN	ABY	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
56	E8	false	21-04A-T2	D	UNKNOWN	FAM	NFQ-MGB	26.459	26.423	0.051								false	0.010	true	3	25	Amp		0.500	Y	N	N	N
57	E9	false	21-35B-T2	Ssid	UNKNOWN	SYBR	None	20.947	20.881	0.094								false	0.010	true	3	20	Amp		0.504	Y	N	N	N
58	E10	false	21-35B-T2	Ssid	UNKNOWN	SYBR	None	20.815	20.881	0.094								false	0.010	true	3	19	Amp		0.464	Y	N	N	N
59	E11	false	21-35B-T2	C	UNKNOWN	ABY	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
59	E11	false	21-35B-T2	D	UNKNOWN	FAM	NFQ-MGB	26.268	26.524	0.363								false	0.010	true	3	25	Amp		0.515	Y	N	N	N
60	E12	false	21-35B-T2	C	UNKNOWN	ABY	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
60	E12	false	21-35B-T2	D	UNKNOWN	FAM	NFQ-MGB	26.781	26.524	0.363								false	0.010	true	3	25	Amp		0.559	Y	N	N	N
61	F1	false	21-01B-T2	Ssid	UNKNOWN	SYBR	None	21.695	21.767	0.102								false	0.010	true	3	20	Amp		0.398	Y	N	N	N
62	F2	false	21-01B-T2	Ssid	UNKNOWN	SYBR	None	21.839	21.767	0.102								false	0.010	true	3	21	Amp		0.488	Y	N	N	N
