* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:23:00 PM PDT
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180801_NS_moteLH10.eds
* Experiment Name = 20180801_NS_moteLH10
* Experiment Run End Time = 2018-08-01 12:01:09 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
44	D8	false	26-27B-T2	D	UNKNOWN	FAM	NFQ-MGB	25.454	25.511	0.082								false	0.010	true	3	24	Amp		0.405	Y	N	N	N
45	D9	false	+(25-02A-T0)	Ssid	UNKNOWN	SYBR	None	29.719	29.287	0.611								false	0.010	true	3	30	Amp		0.799	Y	N	Y	N
46	D10	false	+(25-02A-T0)	Ssid	UNKNOWN	SYBR	None	28.855	29.287	0.611								false	0.010	true	3	28	Amp		0.679	Y	N	Y	N
47	D11	false	+(25-02A-T0)	C	UNKNOWN	VIC	NFQ-MGB	27.002	27.152	0.211								false	0.010	true	3	26	Amp		0.941	N	N	N	N
47	D11	false	+(25-02A-T0)	D	UNKNOWN	FAM	NFQ-MGB	26.166	25.775	0.553								false	0.010	true	3	25	Amp		0.528	Y	N	Y	N
48	D12	false	+(25-02A-T0)	C	UNKNOWN	VIC	NFQ-MGB	27.301	27.152	0.211								false	0.010	true	3	26	Amp		0.928	N	N	N	N
48	D12	false	+(25-02A-T0)	D	UNKNOWN	FAM	NFQ-MGB	25.384	25.775	0.553								false	0.010	true	3	24	Amp		0.370	Y	N	Y	N
49	E1	false	26-12A-T2	Ssid	UNKNOWN	SYBR	None	19.217	19.375	0.224								false	0.010	true	3	19	Amp		0.336	Y	N	N	N
50	E2	false	26-12A-T2	Ssid	UNKNOWN	SYBR	None	19.534	19.375	0.224								false	0.010	true	3	19	Amp		0.393	Y	N	N	N
51	E3	false	26-12A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
51	E3	false	26-12A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.771	25.595	0.249								false	0.010	true	3	25	Amp		0.449	Y	N	N	N
52	E4	false	26-12A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
52	E4	false	26-12A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.419	25.595	0.249								false	0.010	true	3	24	Amp		0.420	Y	N	N	N
