* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:16:56 PM PDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180621_NS_moteLH02.eds
* Experiment Name = 20182106_NS_moteLH02
* Experiment Run End Time = 2018-06-21 13:45:35 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP	DRNMIN
59	E11	false	Sample 21	D	UNKNOWN	FAM	NFQ-MGB	25.728	26.470	1.050								false	0.010	true	3	25	Amp		0.332	Y	N	Y	N	N
60	E12	false	Sample 21	C	UNKNOWN	VIC	NFQ-MGB	38.881	38.881									false	0.010	true	3	35	Inconclusive		0.063	Y	N	N	N	N
60	E12	false	Sample 21	D	UNKNOWN	FAM	NFQ-MGB	27.212	26.470	1.050								false	0.010	true	3	26	Amp		0.539	Y	N	Y	N	N
61	F1	false	Sample 6	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
62	F2	false	Sample 6	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
63	F3	false	Sample 6	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
63	F3	false	Sample 6	D	UNKNOWN	FAM	NFQ-MGB	28.052	28.058	0.008								false	0.010	true	3	27	Amp		0.557	Y	N	N	N	N
64	F4	false	Sample 6	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
64	F4	false	Sample 6	D	UNKNOWN	FAM	NFQ-MGB	28.064	28.058	0.008								false	0.010	true	3	27	Amp		0.541	Y	N	N	N	N
65	F5	false	Sample 14	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
66	F6	false	Sample 14	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
67	F7	false	Sample 14	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
67	F7	false	Sample 14	D	UNKNOWN	FAM	NFQ-MGB	28.761	28.889	0.181								false	0.010	true	3	28	Amp		0.629	Y	N	N	N	N
68	F8	false	Sample 14	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
68	F8	false	Sample 14	D	UNKNOWN	FAM	NFQ-MGB	29.017	28.889	0.181								false	0.010	true	3	28	Amp		0.568	Y	N	N	N	N
69	F9	false	Sample 22	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
70	F10	false	Sample 22	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
71	F11	false	Sample 22	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
71	F11	false	Sample 22	D	UNKNOWN	FAM	NFQ-MGB	25.846	26.030	0.261								false	0.010	true	3	24	Amp		0.395	Y	N	N	N	N
72	F12	false	Sample 22	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
72	F12	false	Sample 22	D	UNKNOWN	FAM	NFQ-MGB	26.215	26.030	0.261								false	0.010	true	3	25	Amp		0.471	Y	N	N	N	N
73	G1	false	Sample 7	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
74	G2	false	Sample 7	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	21	No Amp		0.000	Y	N	N	N	N
75	G3	false	Sample 7	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
75	G3	false	Sample 7	D	UNKNOWN	FAM	NFQ-MGB	28.483	28.246	0.335								false	0.010	true	3	27	Amp		0.645	Y	N	N	N	N
76	G4	false	Sample 7	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
76	G4	false	Sample 7	D	UNKNOWN	FAM	NFQ-MGB	28.009	28.246	0.335								false	0.010	true	3	27	Amp		0.516	Y	N	N	N	N
77	G5	false	Sample 15	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	27	No Amp		0.000	Y	N	N	N	N
